experiment_file,game_id,run_id,model_name,gamemaster_model,agent_type,question,turn,answer,eig,game_outcome,total_turns,game_duration,timestamp,target_character
game_meta-llama_llama-4-scout_MBayes_12_20250923_223939_680.json,162,12,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character male?,8,no,0.27759324369458116,1.0,9,746.5049586296082,2025-09-23T22:39:39.680276,Grace
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Is the character's hair style short?,1,no,0.5280477466211396,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Is the character female?,2,yes,0.5304758403095834,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Is the character considered young?,3,no,0.5295346369761712,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Does the character wear glasses?,4,no,0.5253176055566885,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Does the character have fair skin?,5,yes,0.5298780036826211,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Does the character have blue eyes?,6,no,0.5309877447306764,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Does the character have red hair?,7,yes,0.5274354132538673,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_openai_gpt-4o_EIG_10_20250924_134602_116.json,40,10,openai/gpt-4o,openai/gpt-5,EIG,Is the character elderly?,8,yes,0.5061021239648588,1.0,9,1240.211020708084,2025-09-24T13:46:02.116422,Rosa
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have blue eyes?,1,yes,0.5243462185987724,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have dimples or freckles?,2,no,0.5309230562694401,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character elderly?,3,no,0.5309916626945858,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have a beard?,4,yes,0.5277937792874269,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have curly hair?,5,no,0.5248477060578874,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have a hat?,6,yes,0.5103339374375417,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's hair straight?,7,yes,0.5233383578948393,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_meta-llama_llama-4-scout_QBayes_25_20250923_223645_461.json,145,25,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character wearing glasses?,8,no,0.2404524830662671,-1.0,10,994.3475160598755,2025-09-23T22:36:45.461460,Rowan
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Is the character male?,1,yes,0.5159944162558763,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Does the character have blue eyes?,2,no,0.5271856439999701,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Does the character have brown eyes?,3,yes,0.5242793952267777,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Is the character wearing casual clothing?,4,yes,0.5230052021710522,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Does the character have dimples?,5,yes,0.5308427808845121,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Does the character have brown hair?,6,yes,0.5306571804227949,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Does the character wear glasses?,7,yes,0.5207501522676802,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_openai_gpt-4o_EIG_26_20250924_134612_535.json,56,26,openai/gpt-4o,openai/gpt-5,EIG,Does the character have a mustache?,8,no,0.530113773652866,1.0,9,1250.511565208435,2025-09-24T13:46:12.535570,Robert
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Is the character male?,1,yes,0.5159944162558763,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have brown hair?,2,no,0.4438453784028441,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have a mustache?,3,yes,0.41968428815364056,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Is the character middle-aged?,4,yes,0.3921218237907985,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have blue eyes?,5,no,0.4518024578109757,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have short hair?,6,no,0.5098728095156654,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,7,no,0.23033363106684213,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_2_20250924_132709_161.json,122,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character wear glasses?,8,yes,0.38712049942374815,-1.0,10,106.4449622631073,2025-09-24T13:27:09.161304,Noah
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Is the character male?,1,no,0.5159944162558763,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,2,yes,0.5104933043129393,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,3,yes,0.28455206387597143,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,4,yes,0.04539354362314274,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Is the character a human?,5,yes,-1.1102230246251565e-16,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,6,,0.005460113297303226,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,7,,0.005460113297303226,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_LLM_21_20250923_220046_759.json,51,21,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,8,,0.005460113297303226,-1.0,10,100.29609155654907,2025-09-23T22:00:46.759114,Amelia
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair short?,1,no,0.5280477466211396,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,2,no,0.1868137029632554,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,3,no,0.025849702080908532,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,4,no,0.0029528720963089006,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's eye color blue?,5,no,0.5303702307830653,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,6,,0.0003752266072281074,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,7,,0.0003752266072281074,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_meta-llama_llama-4-scout_EIG_1_20250923_222759_146.json,91,1,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have short hair?,8,,0.000373837293407675,-1.0,10,1097.3237264156342,2025-09-23T22:27:59.146606,Lara
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Are the character's eyes blue?,1,yes,0.5243462185987724,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have facial hair?,2,yes,0.5205302565764579,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Is the character wearing a hat?,3,no,0.529788740844504,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Is the character wearing glasses?,4,yes,0.5297838511484615,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Is the character middle-aged?,5,yes,0.5100900023175011,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have an olive skin tone?,6,yes,0.524934287098292,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Does the character have medium ear size?,7,yes,0.46747293788161304,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_QBayes_21_20250924_134929_642.json,81,21,openai/gpt-4o,openai/gpt-5,QBayes,Does the character wear square glasses?,8,yes,0.4350041615035193,1.0,9,1447.261240720749,2025-09-24T13:49:29.642838,Dominic
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Is the character male?,1,yes,0.5159944162558763,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Does the character have brown hair?,2,no,0.456357451747298,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Does the character have blonde hair?,3,no,0.4219250432895597,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Does the character have blue eyes?,4,yes,0.5306873127743906,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Is the character bald?,5,no,0.5055429577725096,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Does the character have facial hair?,6,yes,0.48749938798401804,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Is the character middle-aged?,7,no,0.48454465936110014,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_openai_gpt-4o_LLM_3_20250923_220128_314.json,3,3,openai/gpt-4o,openai/gpt-5,LLM,Does the character wear any accessories?,8,yes,0.24311356218144775,-1.0,10,141.98810124397278,2025-09-23T22:01:28.314100,Martin
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Is the character male?,1,yes,0.5159944162558763,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have short hair?,2,no,0.53072782926823,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have facial hair?,3,yes,0.4983350213907285,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have a beard?,4,no,0.530790937271474,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have a mustache?,5,yes,0.36195356230482467,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have long hair?,6,yes,0.50702952962939,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have curly hair?,7,no,0.1184109314216486,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_meta-llama_llama-4-scout_LLM_2_20250923_220021_455.json,32,2,meta-llama/llama-4-scout,openai/gpt-5,LLM,Does the character have brown hair?,8,yes,0.17938351720168966,-1.0,10,75.08092403411865,2025-09-23T22:00:21.455713,Arthur
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character have blonde hair?,1,no,0.36958450640620366,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Is the character male?,2,no,0.5104732778720675,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character have black hair?,3,no,0.4524646514792684,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character have red hair?,4,yes,0.47359878177710013,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character have blue eyes?,5,no,0.507637323061742,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character have brown eyes?,6,yes,0.5304820375586974,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character wear a scarf?,7,yes,0.4606249078022199,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_openai_gpt-4o_LLM_5_20250923_220118_527.json,5,5,openai/gpt-4o,openai/gpt-5,LLM,Does the character have a neutral smile?,8,yes,0.27254539569936453,1.0,9,132.16783237457275,2025-09-23T22:01:18.527146,Nina
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have blue eyes?,1,no,0.5243462185987724,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character happy?,2,no,0.5268434997978731,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have freckles or dimples?,3,no,0.5288357537178435,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character happy or unhappy and does not have a beard?,4,no,0.5276336297296128,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have a hat?,5,yes,0.5303100099037427,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have glasses?,6,yes,0.5265586225506136,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's hair style short?,7,no,0.5285413710860551,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_10_20250924_134802_960.json,190,10,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's eye color green?,8,yes,0.5229960988367295,-1.0,10,915.7345945835114,2025-09-24T13:48:02.960579,Theo
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's hair style short?,1,yes,0.5280477466211396,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's eye color blue?,2,no,0.5130895702023547,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have facial hair (mustache or beard)?,3,yes,0.5256299716833266,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's eye color brown?,4,no,0.5300242558841232,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's age range middle-aged?,5,no,0.5305219206462711,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have green eyes?,6,yes,0.5303766905235942,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character's skin tone fair?,7,yes,0.530662569238923,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_QBayes_19_20250923_223553_282.json,139,19,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Does the character have a hat?,8,yes,0.4381314129489057,-1.0,10,971.4120395183563,2025-09-23T22:35:53.282156,Liam
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's eye color blue?,1,no,0.5243462185987724,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's hair style short?,2,yes,0.5309060158926501,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character young?,3,no,0.5195493142586044,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character's eye color brown?,4,yes,0.529979985720684,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character wear glasses?,5,no,0.5308698915951732,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have freckles or dimples?,6,no,0.5289265647835332,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Does the character have a mustache or beard?,7,no,0.5302013160680233,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_EIG_15_20250924_134715_287.json,165,15,meta-llama/llama-4-scout,openai/gpt-5,EIG,Is the character male?,8,no,0.47291971714514425,1.0,9,1074.0626351833344,2025-09-24T13:47:15.286954,Claire
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character male?,1,yes,0.5159944162558763,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Is the character's hair color brown?,2,yes,0.456357451747298,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character have a mustache?,3,yes,0.5206062111266728,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character have a mustache?,4,yes,0.26189337895349085,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character have a mustache?,5,yes,0.0403199235610624,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character have a mustache?,6,yes,0.004679194808876408,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character have a mustache?,7,yes,0.0005224997314806079,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_MBayes_26_20250924_135053_406.json,236,26,meta-llama/llama-4-scout,openai/gpt-5,MBayes,Does the character have facial hair other than a mustache?,8,yes,3.1741435834897747e-05,-1.0,10,352.72379446029663,2025-09-24T13:50:53.406595,Daniel
game_meta-llama_llama-4-scout_QBayes_12_20250923_223309_086.json,132,12,meta-llama/llama-4-scout,openai/gpt-5,QBayes,Is the character male?,1,yes,0.5159944162558763,-1.0,10,855.9143426418304,2025-09-23T22:33:09.086841,Richard
